id_hecho,tipo_hecho,provincia_nombre,departamento_nombre,fecha_hecho,hora_hecho,cant_inculpados,cant_victimas,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,clase_arma,clase_arma_otro,en_ocasion_otro_delito,en_ocasion_otro_delito_otro,victima_sexo,victima_identidad_genero,victima_identidad_genero_otro,victima_clase,victima_clase_otro,victima_situacion_ocupacional,victima_situacion_ocupacional_otro,victima_relacion,victima_edad,inculpado_sexo,inculpado_identidad_genero,inculpado_edad,inculpado_clase,inculpado_relacion
125,HD F Cis Trans Travesti-Femicidio,Santa Fe,La Capital,18/4/2017,2:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,F,F,-----------,C,-------,Ama de casa,---------,Conyuge/ pareja,40-44,M,M,35-39,C,Conyuge/ pareja
126,HD F Cis Trans Travesti-Femicidio,Santa Fe,La Capital,21/4/2017,0:00:00,1,1,Vía pública,,Vía pública,SD,,No,,F,F,-----------,C,-------,Desocupado,---------,SD,35-39,SD,SD,SD,SD,SD
127,HD M,Santa Fe,La Capital,23/4/2017,3:50:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,20-24,C,SD
128,HD M,Santa Fe,La Capital,2/4/2017,6:10:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,50-54,M,M,35-39,C,SD
129,HD M,Santa Fe,Castellanos,16/4/2017,6:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,20-24,C,No
130,HD F Cis Trans Travesti-Femicidio,Santa Fe,Castellanos,17/4/2017,16:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,45-49,M,M,60-64,C,Ex conyuge / ex pareja
131,HD M,Santa Fe,La Capital,11/5/2017,0:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,20-24,SD,SD,SD,SD,SD
132,HD M,Santa Fe,La Capital,12/5/2017,23:10:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,25-29,SD,SD,SD,SD,SD
133,HD M,Santa Fe,La Capital,14/5/2017,21:30:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,No,,M,M,-----------,C,-------,SD,---------,SD,75-79,SD,SD,SD,SD,SD
134,HD M,Santa Fe,La Capital,14/5/2017,13:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,35-39,M,M,15-19,C,SD
135,HD M,Santa Fe,La Capital,22/5/2017,0:30:00,2,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,45-49,M,M,35-39,C,SD
136,HD M,Santa Fe,La Capital,27/5/2017,6:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
137,HD M,Santa Fe,Rosario,4/5/2017,22:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,SD,SD,SD,SD,SD
138,HD M,Santa Fe,Rosario,6/5/2017,21:00:00,1,1,Comercio,,Comercio,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,Jubilado/pensionado,---------,No,65-69,M,M,SD,SD,No
139,HD M,Santa Fe,Rosario,7/5/2017,8:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,SD,SD
140,HD M,Santa Fe,Rosario,16/4/2017,20:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Changarín,---------,Ex conyuge / ex pareja,20-24,F,F,15-19,C,Ex conyuge / ex pareja
141,HD M,Santa Fe,Rosario,14/5/2017,17:00:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otros vínculos familiares,40-44,M,M,35-39,C,Otros vínculos familiares
142,HD M,Santa Fe,Rosario,14/5/2017,22:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,C,SD
143,HD M,Santa Fe,Rosario,15/5/2017,23:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,SD,SD,SD,C,SD
144,HD M,Santa Fe,Rosario,16/5/2017,22:55:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,C,SD
145,HD M,Santa Fe,Rosario,17/5/2017,1:40:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,SD,C,SD
146,HD M,Santa Fe,Rosario,9/5/2017,23:50:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,SD,SD,SD,SD,SD
147,HD M,Santa Fe,Rosario,23/5/2017,4:10:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,50-54,C,SD
148,HD M,Santa Fe,General Obligado,2/5/2017,20:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,15-19,C,Otras relaciones no familiares
149,HD F Cis Trans Travesti-Otro homicidio,Santa Fe,San Javier,7/5/2017,16:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,Estudiante,---------,Otras relaciones no familiares,15-19,F,F,15-19,C,Otras relaciones no familiares
150,HD M,Santa Fe,General López,28/5/2017,14:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,Profesor,SD,45-49,M,M,20-24,C,SD
151,HD M,Chubut,Escalante,4/1/2017,2:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,SD,SD
152,HD M,Chubut,Escalante,13/1/2017,23:45:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Hermano/a,20-24,M,M,20-24,C,Hermano/a
153,HD M,Chubut,Escalante,20/1/2017,20:30:00,2,1,Domicilio particular,,Domicilio particular,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,20-24,C,No
154,HD M,Chubut,Escalante,29/1/2017,4:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,Trabajador cuenta propia,Remisero,No,35-39,M,M,15-19,C,No
155,HD M,Chubut,Escalante,20/1/2017,1:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,60-64,SD,SD,SD,SD,SD
156,HD F Cis Trans Travesti-Femicidio,Chubut,Escalante,27/1/2017,1:15:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,25-29,M,M,35-39,C,Conyuge/ pareja
157,HD M,Chubut,Escalante,5/2/2017,8:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,30-34,C,No
158,HD M,Chubut,Escalante,10/2/2017,23:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,75-79,M,M,25-29,C,No
159,HD M,Chubut,Sarmiento,13/2/2017,2:10:00,1,1,Otro lugar,,Canchas/club,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,25-29,C,No
160,HD M,Chubut,Escalante,18/2/2017,0:10:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,40-44,C,No
161,HD M,Chubut,Escalante,28/2/2017,8:20:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,20-24,C,No
162,HD M,Chubut,Escalante,21/3/2017,23:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,35-39,SD,SD,SD,SD,SD
163,HD M,Chubut,Escalante,9/4/2017,0:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Conyuge/ pareja,40-44,F,F,30-34,C,Conyuge/ pareja
164,HD M,Chubut,Escalante,8/4/2017,18:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,30-34,C,No
165,HD M,Chubut,Escalante,16/5/2017,18:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Changarín,Limpiavidrios,No,30-34,M,M,50-54,C,No
166,HD M,Chubut,Futaleufú,14/1/2017,21:51:00,5,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,35-39,C,No
167,HD M,Chubut,Cushamen,25/3/2017,15:40:00,1,1,Otro lugar,,Campo/descampado/zona rural,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Otros vínculos familiares,40-44,M,M,35-39,C,Otros vínculos familiares
168,HD M,Chubut,Futaleufú,24/4/2017,23:50:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Desocupado,---------,No,25-29,M,M,20-24,C,No
169,HD M,Chubut,Futaleufú,31/5/2017,0:05:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,40-44,M,M,30-34,C,No
170,HD M,Chubut,Biedma,16/1/2017,19:50:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,SD,SD
171,HD M,Chubut,Biedma,3/2/2017,22:20:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,20-24,C,No
172,HD M,Chubut,Biedma,25/2/2017,17:40:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,Violencia familiar,M,M,-----------,C,-------,SD,---------,Otros vínculos familiares,30-34,M,M,1/10/2014 0:00,C,Otros vínculos familiares
173,HD M,Chubut,Biedma,9/6/2017,7:29:00,1,1,Vía pública,,Vía pública,Golpes,,Sí robo,,M,M,-----------,C,-------,Jubilado/pensionado,---------,No,55-59,M,M,20-24,C,No
174,HD F Cis Trans Travesti-Femicidio,Salta,Orán,1/2/2017,22:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,F,F,-----------,C,-------,Trabajador cuenta propia,---------,Ex conyuge / ex pareja,25-29,M,M,30-34,C,Ex conyuge / ex pareja
175,HD M,Salta,Capital,5/2/2017,3:30:00,2,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,70-74,C,SD
176,HD M,Salta,Capital,11/2/2017,19:23:00,3,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Estudiante,---------,No,15-19,M,M,SD,C,No
177,HD M,Salta,Capital,18/2/2017,4:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,SD,C,SD
178,HD F Cis Trans Travesti-Femicidio,Salta,Capital,24/2/2017,14:28:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,No,,F,F,-----------,C,-------,Ama de casa,---------,Hermano/a,50-54,M,M,55-59,C,Hermano/a
179,HD M,Salta,General Güemes,26/2/2017,7:20:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,20-24,C,SD
180,HD F Cis Trans Travesti-Femicidio,Salta,Capital,28/2/2017,21:30:00,1,1,Vía pública,,Vía pública,SD,,No,,F,F,-----------,C,-------,SD,---------,SD,20-24,M,M,SD,C,SD
181,HD M,Salta,Grl. José de San Martín,2/3/2017,16:45:00,1,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,1/10/2014 0:00,C,SD
182,HD M,Salta,Cerrillos,11/3/2017,0:50:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,No,,M,M,-----------,C,-------,SD,---------,Conyuge/ pareja,25-29,F,F,25-29,C,Conyuge/ pareja
183,HD F Cis Trans Travesti-Otro homicidio,Salta,Metán,17/3/2017,0:00:00,1,1,Vía pública,,Vía pública,Golpes,,No,,F,F,-----------,C,-------,SD,---------,Hijo/a,SD,F,F,15-19,C,Padre/Madre
184,HD F Cis Trans Travesti-Otro homicidio,Salta,Orán,18/3/2017,15:00:00,2,1,Otro lugar,,Establecimiento zona rural,Arma blanca,,No,,F,F,-----------,C,-------,Ama de casa,---------,SD,15-19,M,M,15-19,C,No
185,HD M,Salta,Grl. José de San Martín,24/3/2017,19:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,45-49,M,M,15-19,C,SD
186,HD M,Salta,Capital,31/3/2017,6:00:00,1,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,20-24,C,SD
187,HD M,Chubut,Rawson,26/3/2017,6:50:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,30-34,C,No
188,HD F Cis Trans Travesti-Femicidio,Catamarca,Belén,14/5/2017,12:15:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,Empleado de otros sectores,---------,Ex conyuge / ex pareja,35-39,M,M,40-44,C,Ex conyuge / ex pareja
189,HD M,Salta,Grl. José de San Martín,3/4/2017,18:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,15-19,C,No
190,HD M,Salta,Grl. José de San Martín,7/4/2017,0:45:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,35-39,C,No
191,HD M,Salta,Capital,23/4/2017,4:10:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,SD,C,SD
192,HD M,Salta,Grl. José de San Martín,23/4/2017,5:10:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,15-19,C,SD
193,HD M,Salta,Capital,23/4/2017,2:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,25-29,C,SD
194,HD F Cis Trans Travesti-Otro homicidio,Salta,Orán,29/4/2017,16:20:00,5,1,Vía pública,,Vía pública,Arma blanca,,SD,,F,F,-----------,C,-------,SD,---------,Otros vínculos familiares,15-19,M,M,20-24,C,No
195,HD M,Salta,Grl. José de San Martín,30/4/2017,5:45:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,25-29,C,SD
196,HD M,Salta,Capital,30/4/2017,20:00:00,1,1,Vía pública,,Vía pública,Objeto contundente,,SD,,M,M,-----------,C,-------,SD,---------,SD,35-39,M,M,SD,C,SD
197,HD M,Salta,Capital,30/4/2017,18:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,Conyuge/ pareja,35-39,F,F,25-29,C,Conyuge/ pareja
198,HD M,Chubut,Rawson,26/7/2017,13:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Hijo/a,20-24,F,F,40-44,C,Padre/Madre
199,HD M,Chubut,Rawson,23/7/2017,5:21:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,SD,C,SD
200,HD M,Salta,Rosario de Lerma,4/5/2017,11:15:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,50-54,M,M,35-39,SD,SD
201,HD M,Salta,Orán,6/5/2017,21:30:00,2,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,35-39,M,M,SD,C,SD
202,HD M,Salta,Grl. José de San Martín,7/5/2017,3:10:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,15-19,SD,SD
203,HD M,Salta,Capital,7/5/2017,5:40:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,15-19,C,SD
204,HD F Cis Trans Travesti-Otro homicidio,Salta,Capital,13/5/2017,12:27:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,F,F,-----------,C,-------,Desocupado,---------,SD,20-24,F,F,30-34,C,SD
205,HD M,Salta,Capital,15/5/2017,22:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,25-29,C,SD
206,HD M,Salta,Orán,16/5/2017,9:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,25-29,C,No
207,HD M,Salta,Grl. José de San Martín,17/5/2017,3:00:00,2,1,Vía pública,,Vía pública,Ahorcamiento / asfixia,,SD,,M,M,-----------,C,-------,Empleado de otros sectores,---------,SD,25-29,M,M,SD,C,SD
208,HD F Cis Trans Travesti-Femicidio,Salta,Capital,19/5/2017,16:55:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,SD,,F,F,-----------,C,-------,Ama de casa,---------,Otros vínculos familiares,50-54,M,M,25-29,C,Otros vínculos familiares
209,HD M,Salta,Orán,20/5/2017,21:50:00,4,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,35-39,C,No
210,HD F Cis Trans Travesti-Femicidio,Salta,Capital,27/5/2017,0:00:00,1,1,Vía pública,,Vía pública,Golpes,,SD,,F,F,-----------,C,-------,SD,---------,SD,20-24,M,M,SD,C,SD
211,HD F Cis Trans Travesti-Femicidio,Salta,Capital,5/5/2017,0:00:00,2,1,Vía pública,,Vía pública,Envenenamiento,,SD,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,20-24,M,M,SD,C,Otros vínculos familiares
212,HD F Cis Trans Travesti-Femicidio vinculado,Salta,Capital,5/6/2017,18:55:00,1,2,Domicilio particular,,Domicilio particular,Envenenamiento,,SD,,M,M,-----------,C,-------,Estudiante,---------,Otros vínculos familiares,4 o menos,M,M,25-29,C,Conyuge/ pareja
213,HD F Cis Trans Travesti-Femicidio,Salta,General Güemes,11/6/2017,22:44:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,SD,,F,F,-----------,C,-------,Ama de casa,---------,Conyuge/ pareja,35-39,M,M,50-54,C,Conyuge/ pareja
214,HD M,Salta,Rosario de Lerma,21/6/2017,0:00:00,2,1,Domicilio particular,,Domicilio particular,Objeto contundente,,SD,,M,M,-----------,C,-------,SD,---------,SD,50-54,M,M,55-59,C,SD
215,HD M,Salta,Orán,25/6/2017,5:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,Estudiante,---------,SD,20-24,M,M,15-19,C,SD
216,HD M,Salta,Rivadavia,28/6/2017,0:00:00,2,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,15-19,C,SD
217,HD M,Chubut,Escalante,29/7/2017,1:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Otro (Especificar),Boxeador,Conyuge/ pareja,25-29,F,F,15-19,C,Conyuge/ pareja
218,HD M,Chubut,Escalante,1/7/2017,5:45:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,20-24,C,No
219,HD M,Catamarca,Paclín,24/2/2017,18:00:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,Sí robo,,M,M,-----------,C,-------,Trabajador cuenta propia,Agricultor,SD,65-69,SD,SD,SD,SD,SD
220,HD M,Salta,Orán,8/7/2017,15:30:00,2,1,Domicilio particular,,Domicilio particular,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,40-44,C,SD
221,HD M,Salta,Capital,9/7/2017,16:00:00,1,1,Vía pública,,Vía pública,Golpes,,SD,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,SD,C,SD
222,HD M,Salta,Capital,22/7/2017,2:50:00,2,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,35-39,M,M,SD,C,SD
223,HD M,Salta,Orán,4/8/2017,12:47:00,2,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,20-24,C,SD
224,HD M,Salta,Orán,5/8/2017,0:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,SD,C,SD
225,HD M,Salta,Capital,15/8/2017,19:30:00,1,1,Cárcel o comisaría,,Cárcel o comisaría,Arma blanca,,SD,,M,M,-----------,C detenido,-------,SD,---------,SD,30-34,M,M,25-29,C detenido,SD
226,HD M,Salta,Orán,19/8/2017,4:35:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,20-24,C,No
227,HD F Cis Trans Travesti-Femicidio,Tierra del Fuego,Ushuaia,18/4/2017,2:45:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,F,F,-----------,C,-------,Jubilado/pensionado,---------,Conyuge/ pareja,60-64,M,M,60-64,Policía retirado,Conyuge/ pareja
228,HD M,Catamarca,Capital,15/2/2017,22:30:00,2,1,Otro lugar,,Río/canal/arroyo/mar/dique,Golpes,,Sí robo,,M,M,-----------,C,-------,Trabajador cuenta propia,Agricultor,No,55-59,M,M,25-29,C,No
229,HD M,Santa Cruz,Güer Aike,1/9/2017,1:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,SD,,M,M,-----------,C,-------,Empleado de otros sectores,---------,Otros vínculos familiares,50-54,M,M,20-24,C,Otros vínculos familiares
230,HD M,Santa Cruz,Lago Argentino,29/1/2017,7:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,25-29,M,M,30-34,C,Otras relaciones no familiares
231,HD M,Santa Cruz,Deseado,23/2/2017,20:40:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Si otro delito,Lesiones,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,SD,SD
232,HD M,Santa Cruz,Güer Aike,13/2/2017,15:25:00,1,1,Vía pública,,Vía pública,Golpes,,Si otro delito,Lesiones graves,M,M,-----------,C,-------,SD,---------,SD,35-39,SD,SD,SD,SD,SD
233,HD F Cis Trans Travesti-Femicidio,Santa Cruz,Güer Aike,5/5/2017,11:40:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,50-54,M,M,55-59,C,Conyuge/ pareja
234,HD M,Salta,Rivadavia,19/8/2017,4:30:00,2,1,Domicilio particular,,Domicilio particular,Golpes,,Sí robo,,M,M,-----------,C,-------,Trabajador cuenta propia,Comerciante,SD,55-59,M,M,25-29,C,SD
235,HD F Cis Trans Travesti-Femicidio,Salta,Capital,26/8/2017,11:00:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,SD,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,15-19,M,M,20-24,C,Conyuge/ pareja
236,HD F Cis Trans Travesti-Otro homicidio,Salta,Capital,26/8/2017,14:00:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,SD,,F,F,-----------,C,-------,Jubilado/pensionado,---------,SD,70-74,SD,SD,SD,SD,SD
237,HD M,San Juan,Chimbas,10/7/2017,0:50:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,SD,,M,M,-----------,C,-------,Empleado de otros sectores,---------,Conyuge/ pareja,25-29,F,F,25-29,C,Conyuge/ pareja
238,HD M,Catamarca,Capital,3/4/2017,13:50:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,40-44,C,No
239,HD M,Chubut,Languiñeo,30/7/2017,16:45:00,2,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,70-74,M,M,25-29,C,No
240,HD F Cis Trans Travesti-Femicidio,Chubut,Biedma,3/7/2017,21:18:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,25-29,M,M,20-24,C,Conyuge/ pareja
