id_hecho;tipo_hecho_segun_victima;provincia_nombre;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_mayor;victima_relacion;victima_situacion_ocupacional;inculpado_sexo;inculpado_tr_edad;inculpado_mayor
11687;HD Varón;Santa Fe;14/4/2017;00:00:00;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
11688;HD Varón;Santa Fe;2/4/2017;07:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
11689;HD Mujer Cis Trans Travesti-Femicidio;Santa Fe;16/4/2017;13:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
11690;HD Varón;Santa Fe;1/4/2017;22:50:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
11691;HD Mujer Cis Trans Travesti-Femicidio;Santa Fe;3/4/2017;22:00:00;Vía pública;;Vía pública;Quemaduras;Calcinado;No fue en ocasión de otro delito;Violencia de género;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
11692;HD Varón;Santa Fe;5/4/2017;19:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Trabajador cuenta propia;Sin determinar;Sin determinar;Sin determinar
11693;HD Varón;Santa Fe;9/4/2017;00:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11694;HD Varón;Santa Fe;11/4/2017;17:50:00;Otro lugar;;Hotel/Motel/Hospedaje temporario;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Trabajador/a sexual;No corresponde;No corresponde;Sí
11695;HD Varón;Santa Fe;21/4/2017;19:35:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin determinación;Sin Determinar;No corresponde;No corresponde;No corresponde
11696;HD Varón;Santa Fe;22/4/2017;22:40:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11697;HD Varón;Santa Fe;22/4/2017;09:00:00;Domicilio particular;;Domicilio particular;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde - Menor;No corresponde;No corresponde;Sí
11698;HD Varón;Santa Fe;26/4/2017;13:10:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11699;HD Varón;Santa Fe;30/4/2017;19:20:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11700;HD Varón;Santa Fe;4/4/2017;19:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11701;HD Varón;Santa Fe;8/4/2017;23:25:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;No corresponde;Sin determinar;Sin determinar
11702;HD Varón;Santa Fe;11/4/2017;00:05:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Trabajador cuenta propia;No corresponde;Sin determinar;Sin determinar
11703;HD Varón;Santa Fe;14/4/2017;02:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
11704;HD Mujer Cis Trans Travesti-Femicidio;Santa Fe;18/4/2017;02:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
11705;HD Mujer Cis Trans Travesti-Femicidio;Santa Fe;21/4/2017;00:00:00;Vía pública;;Vía pública;Sin determinación;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11706;HD Varón;Santa Fe;23/4/2017;03:50:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
11707;HD Varón;Santa Fe;2/4/2017;06:10:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
11708;HD Varón;Santa Fe;16/4/2017;06:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11709;HD Mujer Cis Trans Travesti-Femicidio;Santa Fe;17/4/2017;16:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
11716;HD Varón;Santa Fe;11/5/2017;00:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11717;HD Varón;Santa Fe;12/5/2017;23:10:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
11719;HD Varón;Santa Fe;14/5/2017;21:30:00;Domicilio particular;;Domicilio particular;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11720;HD Varón;Santa Fe;14/5/2017;13:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin determinación;No corresponde;No corresponde;No corresponde;No corresponde
11721;HD Varón;Santa Fe;22/5/2017;00:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
11722;HD Varón;Santa Fe;27/5/2017;06:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11723;HD Varón;Santa Fe;4/5/2017;22:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11724;HD Varón;Santa Fe;6/5/2017;21:00:00;Comercio;;Comercio;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;No corresponde;No corresponde;Sin determinar;Sin determinar
11725;HD Varón;Santa Fe;7/5/2017;08:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11726;HD Varón;Santa Fe;16/4/2017;20:15:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
11727;HD Varón;Santa Fe;14/5/2017;17:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
11728;HD Varón;Santa Fe;14/5/2017;22:00:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11729;HD Varón;Santa Fe;15/5/2017;23:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11730;HD Varón;Santa Fe;16/5/2017;22:55:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11731;HD Varón;Santa Fe;17/5/2017;01:40:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;Sin determinar;Sí
11732;HD Varón;Santa Fe;9/5/2017;23:50:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11733;HD Varón;Santa Fe;23/5/2017;04:10:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
11734;HD Varón;Santa Fe;2/5/2017;20:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
11735;HD Mujer Cis Trans Travesti-Otro homicidio;Santa Fe;7/5/2017;16:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
11736;HD Varón;Santa Fe;28/5/2017;14:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
11747;HD Varón;Chubut;4/1/2017;02:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11748;HD Varón;Chubut;13/1/2017;23:45:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
11749;HD Varón;Chubut;20/1/2017;20:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11750;HD Varón;Chubut;29/1/2017;04:30:00;Vía pública;;Vía pública;Arma blanca;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
11751;HD Varón;Chubut;20/1/2017;01:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11752;HD Mujer Cis Trans Travesti-Femicidio;Chubut;27/1/2017;01:15:00;Domicilio particular;;Domicilio particular;Golpes;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
11753;HD Varón;Chubut;5/2/2017;08:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11754;HD Varón;Chubut;10/2/2017;23:00:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11755;HD Varón;Chubut;13/2/2017;02:10:00;Otro lugar;;Canchas/club;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11756;HD Varón;Chubut;18/2/2017;00:10:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11757;HD Varón;Chubut;28/2/2017;08:20:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11758;HD Varón;Chubut;21/3/2017;23:15:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
11759;HD Varón;Chubut;9/4/2017;00:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;Sin Determinar;No corresponde;No corresponde;Sí
11760;HD Varón;Chubut;8/4/2017;18:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11761;HD Varón;Chubut;16/5/2017;18:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
11762;HD Varón;Chubut;14/1/2017;21:51:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
11763;HD Varón;Chubut;25/3/2017;15:40:00;Otro lugar;;Campo/descampado/zona rural;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
11764;HD Varón;Chubut;24/4/2017;23:50:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
11765;HD Varón;Chubut;31/5/2017;00:05:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
